room_id,rows,mae_y_target_temp_main,mae_y_target_temp_toilet,mae_y_target_light,mae_y_target_sound,airflow_accuracy,airflow_f1
130,37,2.9465476756756757,11.825210216216217,16.2080635,8.60480783783784,0.21621621621621623,0.35555555555555557
131,35,3.150482971428571,11.420099057142856,15.068082285714286,8.820191457142856,0.34285714285714286,0.5106382978723404
132,33,2.165674545454545,11.217725045454547,12.556829500000001,7.949785227272726,0.21212121212121213,0.35
133,39,2.6165920512820517,11.35656358974359,15.311759833333339,9.311782448717947,0.1794871794871795,0.30434782608695654
134,34,2.234684147058824,11.121234838235294,12.824756264705883,10.568298294117648,0.35294117647058826,0.5217391304347826
135,43,2.6319735581395354,11.103169476744183,12.968882825581398,9.229610709302326,0.3953488372093023,0.5666666666666667
136,21,2.3194594285714287,11.219979857142857,13.167401547619049,8.972279857142858,0.42857142857142855,0.6
137,34,2.2853104999999996,10.668236514705882,13.060309897058822,10.67480275,0.29411764705882354,0.45454545454545453
138,28,2.9271388928571427,11.523095553571428,16.801149660714284,8.381310839285714,0.25,0.4
139,43,2.6507620930232556,11.234289348837208,14.12649926744186,9.906190941860464,0.27906976744186046,0.43636363636363634
140,27,2.590491222222223,10.953445444444446,13.539885203703705,8.748139888888888,0.3333333333333333,0.5
141,30,2.6977780333333343,11.396820483333332,14.606847366666669,9.7542105,0.43333333333333335,0.6046511627906976
142,39,2.776733692307692,11.491833243589744,14.927957602564101,9.336854435897434,0.28205128205128205,0.44
143,31,2.962082645161291,11.129211951612902,15.841901112903225,9.932138677419355,0.41935483870967744,0.5909090909090909
144,40,2.340866475,11.29341335,13.7598435875,8.8467601875,0.3,0.46153846153846156
145,29,2.67507075862069,11.383399068965518,17.14809472413793,11.565354706896551,0.3448275862068966,0.5128205128205128
146,26,2.1725354999999995,11.163401942307692,18.791323846153848,11.433619038461538,0.07692307692307693,0.14285714285714285
147,29,2.525264206896552,10.515964068965518,14.340006637931037,7.868045051724137,0.3103448275862069,0.47368421052631576
148,36,2.368394666666667,11.152591750000001,18.41274936111111,7.705353375,0.4722222222222222,0.6415094339622641
149,43,2.680093837209302,11.086333604651163,11.818704476744186,7.502936709302326,0.27906976744186046,0.43636363636363634
150,33,2.5699124545454546,11.59163968181818,11.502449606060607,7.4335181212121215,0.2727272727272727,0.42857142857142855
151,38,2.4586090000000005,10.93138925,16.72510521052632,8.788452605263156,0.3684210526315789,0.5384615384615384
152,45,2.687269288888889,11.239570677777778,13.569970644444444,11.203947344444446,0.28888888888888886,0.4482758620689655
153,37,2.3955646486486484,11.357658513513513,14.457632635135138,9.987304310810812,0.24324324324324326,0.391304347826087
154,36,3.2515779166666667,11.382753361111112,17.77945165277778,9.62338747222222,0.3888888888888889,0.56
155,39,2.4458148205128203,10.983742769230771,15.597283128205127,10.266058782051283,0.3076923076923077,0.47058823529411764
156,34,2.1916782647058826,11.13130269117647,13.728872397058822,9.122978029411764,0.35294117647058826,0.5217391304347826
157,44,2.526251386363636,11.173038829545456,14.875859488636364,9.864435511363636,0.20454545454545456,0.33962264150943394
158,38,2.3028325526315796,11.190198592105263,16.220364921052635,7.7352652236842125,0.21052631578947367,0.34782608695652173
159,34,2.242999117647059,11.338910205882353,15.513193294117643,9.75003263235294,0.3235294117647059,0.4888888888888889
160,29,2.4880597586206896,10.785110448275859,14.978977793103448,8.791134327586208,0.3448275862068966,0.5128205128205128
161,39,2.982308615384615,11.300438987179488,19.043673192307693,9.784560576923077,0.358974358974359,0.5283018867924528
162,31,2.7460390967741946,11.315283048387098,14.398799919354838,9.24564616129032,0.3225806451612903,0.4878048780487805
163,52,2.2009985961538456,10.825578403846153,14.984632086538461,9.43492975,0.3076923076923077,0.47058823529411764
164,33,2.630651666666667,11.173456984848485,14.207128484848484,8.470696181818182,0.45454545454545453,0.625
165,38,2.9489441578947373,11.01958636842105,17.259473289473686,10.465193276315787,0.2894736842105263,0.4489795918367347
166,28,2.4087983928571433,10.96852164285714,10.29058830357143,8.366607785714285,0.42857142857142855,0.6
167,30,2.8017286,11.361274500000002,16.469355016666665,10.656497866666667,0.4,0.5714285714285714
168,27,2.3785764444444446,10.931230685185186,16.694801629629627,9.150203703703703,0.2222222222222222,0.36363636363636365
169,28,2.790665999999999,11.099171071428572,13.357182767857143,13.815338375000001,0.2857142857142857,0.4444444444444444
170,38,2.3109227894736843,11.111308526315788,13.933219789473684,6.262500763157895,0.3157894736842105,0.48
171,34,2.8824986470588234,11.313544867647058,16.45634560294118,9.460321191176472,0.2647058823529412,0.4186046511627907
172,43,2.765212651162791,11.370545162790696,15.064940325581395,8.628037895348838,0.3488372093023256,0.5172413793103449
173,35,2.4722760285714296,11.078757357142857,17.199405114285714,9.607363985714285,0.3142857142857143,0.4782608695652174
174,18,2.9901795,11.452414666666668,11.742241666666665,7.555454749999999,0.1111111111111111,0.2
175,29,2.7630365172413796,10.937539189655169,16.655221965517242,12.511049568965516,0.2413793103448276,0.3888888888888889
